business_status,formatted_address,icon,name,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,photos,permanently_closed
OPERATIONAL,"1625, Calle Villaviciosa, 28946",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ENDESA Charging Station,ChIJuTNNmJOKQQ0R_0wmYbj7SN8,0.0,ChIJuTNNmJOKQQ0R_0wmYbj7SN8,"['point_of_interest', 'establishment']",0,40.274571,-3.760763,40.27603517989272,-3.759338570107277,40.27333552010728,-3.762038229892721,True,76FQ+RM Getafe,8CGR76FQ+RM,,
OPERATIONAL,"Carga Pública, Plaza de la Lealtad, 3, 28014 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,GiC - Gestion Inteligente de Cargas Charging Station,ChIJ2b2j0JwoQg0RpeKmjbyHtwA,4.0,ChIJ2b2j0JwoQg0RpeKmjbyHtwA,"['point_of_interest', 'establishment']",1,40.416158,-3.692145,40.41753727989272,-3.690850620107278,40.41483762010728,-3.693550279892722,True,C885+F4 Madrid,8CGRC885+F4,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116098533032577855814"">Doncelador Soyyo</a>'], 'photo_reference': 'ATtYBwJp09hGsPa03G-Z-tK6O6UaeNAAGQ-OlUFwJ7if21tDEFRfAS_kTsPpGl6Swm6lnizkyL-EQ4hzZfSOtSRd181dYR0nIVpzq5GdQljUtz3PQNpO_25tIcQTAes_RUmmY0SMOIlIqu0c_PDZ3ByW7KmwZtsEpEGZu0JXzIqs2Zgd2nD0', 'width': 4000}]",
OPERATIONAL,"Ctra. Villaverde a Vallecas, 28046 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,ChIJ2a4oBUskQg0RPp_1e1QwZHg,0.0,ChIJ2a4oBUskQg0RPp_1e1QwZHg,"['point_of_interest', 'establishment']",0,40.372233,-3.639021,40.37360697989272,-3.637618020107278,40.37090732010728,-3.640317679892722,,99C6+V9 Madrid,8CGR99C6+V9,,
OPERATIONAL,"C. de Méndez Álvaro, 30, 28045 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Tesla Destination Charger,ChIJ8Ze8mjwmQg0R9DnlAUt3xDQ,0.0,ChIJ8Ze8mjwmQg0R9DnlAUt3xDQ,"['point_of_interest', 'establishment']",0,40.401365,-3.687091,40.40264467989272,-3.685531970107279,40.39994502010727,-3.688231629892722,,C827+G5 Madrid,8CGRC827+G5,,
OPERATIONAL,"Calle de Vallehermoso, 49, 28015 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Estación de carga,ChIJKyG2zl0oQg0RrVI5R-7zzrI,0.0,ChIJKyG2zl0oQg0RrVI5R-7zzrI,"['point_of_interest', 'establishment']",0,40.435194,-3.7091736,40.43652417989272,-3.707826470107278,40.43382452010727,-3.710526129892722,True,C7PR+38 Madrid,8CGRC7PR+38,,
OPERATIONAL,"Carga Pública, Ronda de Valencia, 1, 28012 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,GiC - Gestion Inteligente de Cargas Charging Station,ChIJX4n_TSwmQg0RKZbBDaqrOH8,0.0,ChIJX4n_TSwmQg0RKZbBDaqrOH8,"['point_of_interest', 'establishment']",0,40.4056659,-3.699728,40.40708267989272,-3.698409770107278,40.40438302010728,-3.701109429892722,True,C842+74 Madrid,8CGRC842+74,,
OPERATIONAL,"Carga Pública, Paseo de la Castellana, 33, 28046 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,GiC - Gestion Inteligente de Cargas Charging Station,ChIJN7hWEpMoQg0R3dK6MrQXRbA,0.0,ChIJN7hWEpMoQg0R3dK6MrQXRbA,"['point_of_interest', 'establishment']",0,40.4319208,-3.6891517,40.43326717989272,-3.687774170107278,40.43056752010728,-3.690473829892722,True,C8J6+Q8 Madrid,8CGRC8J6+Q8,,
OPERATIONAL,"Calle Colegios, 8, 28801 Alcalá de Henares, Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Tesla Destination Charger,ChIJEfL0VBRJQg0RwfS1Z73_Pn0,0.0,ChIJEfL0VBRJQg0RwfS1Z73_Pn0,"['point_of_interest', 'establishment']",0,40.4815481,-3.3608592,40.48297987989272,-3.359537970107278,40.48028022010728,-3.362237629892722,,FJJQ+JM Alcalá de Henares,8CGRFJJQ+JM,,
OPERATIONAL,"Calle de Goya, 36, 28001 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,GIC Estación de carga,ChIJISV6Pr0oQg0R9fCrH4rO9qs,0.0,ChIJISV6Pr0oQg0R9fCrH4rO9qs,"['point_of_interest', 'establishment']",0,40.424907,-3.681045,40.42633437989272,-3.679690870107278,40.42363472010728,-3.682390529892722,True,C8F9+XH Madrid,8CGRC8F9+XH,,
OPERATIONAL,"Camino del Pozo del Tío Raimundo, 7, 28031 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ENDESA Charging Station,ChIJz8_h2TIkQg0RFBUR1TkYP_Q,0.0,ChIJz8_h2TIkQg0RFBUR1TkYP_Q,"['point_of_interest', 'establishment']",0,40.3733812,-3.6500618,40.37461157989273,-3.648667870107279,40.37191192010728,-3.651367529892723,True,98FX+9X Madrid,8CGR98FX+9X,,
OPERATIONAL,"Calle Franklin, 1, 28906 Getafe, Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Charging Station,ChIJ3dHlEBshQg0RfZOOAMz4YcE,0.0,ChIJ3dHlEBshQg0RfZOOAMz4YcE,"['point_of_interest', 'establishment']",0,40.3027299,-3.696050999999999,40.30408907989271,-3.694746070107279,40.30138942010727,-3.697445729892722,True,8833+3H Getafe,8CGR8833+3H,,
OPERATIONAL,"Carga Pública, C\Card, Calle de Cardenal Marcelo Spínola, 6, 28016 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,GiC - Gestion Inteligente de Cargas Charging Station,ChIJV5jHWjApQg0RPrQrxCUiR9A,0.0,ChIJV5jHWjApQg0RPrQrxCUiR9A,"['point_of_interest', 'establishment']",0,40.4667389,-3.670647,40.46813542989273,-3.669307920107277,40.46543577010728,-3.672007579892721,,F88H+MP Madrid,8CGRF88H+MP,,
OPERATIONAL,"Carga Pública, Paseo de la Castellana, 257, 28046 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,GiC - Gestion Inteligente de Cargas Charging Station,ChIJuTyJlWspQg0RFKWqB1OFSNI,0.0,ChIJuTyJlWspQg0RFKWqB1OFSNI,"['point_of_interest', 'establishment']",0,40.478054,-3.686428,40.47939887989272,-3.685044970107277,40.47669922010728,-3.687744629892721,True,F8H7+6C Madrid,8CGRF8H7+6C,,
OPERATIONAL,"Av. de Pablo Iglesias, 17, 28942 Fuenlabrada, Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"EDP Comercializadora, SAU Charging Station",ChIJk2da4XOMQQ0RwICcmGXN0DE,4.0,ChIJk2da4XOMQQ0RwICcmGXN0DE,"['point_of_interest', 'establishment']",1,40.3020319,-3.830892,40.30336327989272,-3.829522420107278,40.30066362010728,-3.832222079892722,True,8529+RJ Fuenlabrada,8CGR8529+RJ,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106845473545169320180"">Reina Zángano</a>'], 'photo_reference': 'ATtYBwJApiqb37JxD3vIEAS_An_Vz6a9E9ik8oz3LPbbNigX6B4qlKAu9VoFcuSbl3iGpV8dJb3QWu1rFq3QOozroHwXxrniNykVr8jqNnQYntycIES2yjJ1pUIgFBLBtwpCfEs_wcgE-o09nBem43OYJr3V1PoddjdUWnwTWmHpCRLt7Ym1', 'width': 1080}]",
OPERATIONAL,"Calle de Valparaíso, 12, 28944 Fuenlabrada, Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Tesla Destination Charger,ChIJZ2XdwQGLQQ0RzQrfDAGt3dE,4.0,ChIJZ2XdwQGLQQ0RzQrfDAGt3dE,"['point_of_interest', 'establishment']",1,40.2840904,-3.7850852,40.28552477989272,-3.783730420107278,40.28282512010728,-3.786430079892722,,76M7+JX Fuenlabrada,8CGR76M7+JX,,
OPERATIONAL,"Calle Antonio Suárez, 8, 28802 Alcalá de Henares, Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Tesla Destination Charger,ChIJz8JRRbpJQg0RDZ_2e-JmCYk,0.0,ChIJz8JRRbpJQg0RDZ_2e-JmCYk,"['point_of_interest', 'establishment']",0,40.475131,-3.392466,40.47653952989273,-3.390968820107277,40.47383987010728,-3.393668479892722,,FJG5+32 Alcalá de Henares,8CGRFJG5+32,,
OPERATIONAL,"Av. de la Albufera, 319, 28031 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Charging Station,ChIJa-nCArAlQg0RY_q0Feb5ZL4,0.0,ChIJa-nCArAlQg0RY_q0Feb5ZL4,"['point_of_interest', 'establishment']",0,40.384022,-3.632026,40.38526602989272,-3.630758270107277,40.38256637010728,-3.633457929892721,True,99M9+J5 Madrid,8CGR99M9+J5,,
OPERATIONAL,"Paseo de la Castellana, 49, 28046 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Tesla Destination Charger,ChIJCRfLVOwoQg0RykV_B4Hg4-A,5.0,ChIJCRfLVOwoQg0RykV_B4Hg4-A,"['point_of_interest', 'establishment']",1,40.4364149,-3.690211,40.43780402989272,-3.688860170107278,40.43510437010728,-3.691559829892721,,C8P5+HW Madrid,8CGRC8P5+HW,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116605649006401103841"">José Ignacio Hernandez</a>'], 'photo_reference': 'ATtYBwIA84QXz_t5LMxOlLv76vEFHs0Tzct5lQ5DgSnL9JLSNMBN2Sx5x-RujmHFZBmY5qfwOGgqUSBnQqa0IVbVF7nM-34l1LtPlQVVv9zTYUJTISQR5faXxosIJDDNkD1jKC25NT2thmlJVG9a2SB8vfKyl-LPx4DV8MMFdUZwyXboElyK', 'width': 3024}]",
OPERATIONAL,"Av. de España, 18, 28941 Fuenlabrada, Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ENDESA Charging Station,ChIJoflkoqaLQQ0R3D42-Q6wcJM,0.0,ChIJoflkoqaLQQ0R3D42-Q6wcJM,"['point_of_interest', 'establishment']",0,40.292186,-3.798177,40.29358462989272,-3.796858420107278,40.29088497010728,-3.799558079892722,True,76R2+VP Fuenlabrada,8CGR76R2+VP,,
OPERATIONAL,"Calle de Emilio Vargas, 3, 5, 28043 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos eléctricos,ChIJX3wj6FMvQg0R5W9QMMVkjuY,0.0,ChIJX3wj6FMvQg0R5W9QMMVkjuY,"['point_of_interest', 'establishment']",0,40.4477322,-3.6553216,40.44908682989271,-3.653925970107278,40.44638717010727,-3.656625629892722,True,C8XV+3V Madrid,8CGRC8XV+3V,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104485052074667192772"">Ángel Fernandez</a>'], 'photo_reference': 'ATtYBwK3klDPKeyfOT19gTAPS_CzEJTev-FDUV_poW6NVvo6GPdmHzLgaDmDev7wBojsyKF31lbzulIlmwlDocDfGWEl_pQ5tsHdAcHfbiHpNkYWjhWt9qP79hJ6Ll8mtJUmR2cnCGuuQWoSWq95zniPz2ysetVpk_nH6v8Sxnd5nbPXLJa9', 'width': 4032}]",
OPERATIONAL,"C. de la Princesa, 5, 28008 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Feníe Energía Charging Station,ChIJ0SR4fmUoQg0RhKGjagRrNOg,0.0,ChIJ0SR4fmUoQg0RhKGjagRrNOg,"['point_of_interest', 'establishment']",0,40.424977,-3.712928,40.42666012989272,-3.711927820107277,40.42396047010728,-3.714627479892721,,C7FP+XR Madrid,8CGRC7FP+XR,,
